stationid,COMID,q50,q50_weighted,slp,slope
GRDC_6348800,21003370,1194.4462,1125.56935941256,,0.00014067958
GRDC_6357010,24032637,488.21494,547.1521702357701,,0.00416056841504
GRDC_6357500,24033574,256.7435,272.0730535333807,,0.000241905633
GRDC_6401800,27000262,112.23954,233.34973907470703,,0.000339917495
GRDC_6421100,23007668,286.4265,265.2002777099609,,0.000169070603
GRDC_6421101,23010658,209.80515,176.14774576822916,,0.000721043915
GRDC_6421102,23009220,262.29037,247.39103841781616,,0.000185451433397
GRDC_6421500,23010657,210.1807,182.4340647821841,,0.000538576133
GRDC_6435060,23007609,2347.9146,2487.150634765625,,8.2334243e-05
GRDC_6442500,22024928,2285.0908,2686.2173794833097,,0.000131471622
GRDC_6442600,22034393,2363.4644,2700.2253487723215,,8.3203647668e-05
GRDC_6444090,22022297,118.38995,121.54202292947208,,0.000621539555
GRDC_6444100,22034386,642.4865,658.5919016057795,,8.3045868e-05
GRDC_6444110,22034455,138.98909,153.20124626159668,,0.000359154357
GRDC_6444200,22027457,424.37003,431.0827931722005,,0.000149995083372
GRDC_6444310,22024911,407.47528,409.2228744969224,,6.8160152852e-05
GRDC_6503151,23001829,38.823658,75.89939880371094,,0.000538236697
GRDC_6542200,22036285,3072.9453,3369.793148643092,,8.7219665767e-05
GRDC_6544100,22034373,648.08093,694.3896525065104,,1.7140257e-05
GRDC_6545800,22040097,1469.3671,1081.4935686383928,,0.00016502905
GRDC_6546802,22032298,320.82422,353.6141662597656,,0.000933065628
GRDC_6563200,21009559,56.777126,52.76864719390869,,0.001396751277
GRDC_6603120,23001460,36.92739,67.05500030517578,,0.001504272833
GRDC_6603300,23001153,82.9544,70.46704864501953,,0.000320796049
GRDC_6604201,23000938,38.790928,61.115116119384766,,0.000654526753
GRDC_6604610,23000757,149.29208,155.09513092041016,,0.001440083641
GRDC_6605100,23002386,24.447598,37.13685989379883,,0.000821024398
GRDC_6605300,23001433,33.334854,36.384185791015625,,0.001352041329
GRDC_6605360,23001445,40.82336,35.03242174784342,,0.000768555453
GRDC_6605450,23001895,22.824692,41.82211875915527,,0.000849785855
GRDC_6605600,23004437,70.398155,60.89927455357143,,0.000264046162
GRDC_6607651,23009251,61.43944,54.15680090586344,,0.000103562662745
GRDC_6607701,23007807,17.743603,31.31488800048828,,1.2978173e-05
GRDC_6608210,23007811,26.03291,26.45663833618164,,0.000622433095
GRDC_6665100,21010933,115.954796,107.19438934326172,,0.000266444302
GRDC_6688650,22047282,122.21407,130.00001017252603,,0.000317027068
GRDC_6688900,22047287,197.7617,226.03488540649414,,0.002311017826
GRDC_6691650,21023431,68.16755,39.109643182089165,,0.000161862838
GRDC_6695250,29000200,70.5137,75.31477852754814,,0.001041670725
GRDC_6695400,29000990,69.30009,68.3581046079978,,0.001412909952
GRDC_6695600,29002768,15.466437,31.49789810180664,,0.001524195674
GRDC_6730501,25001003,101.48249,284.93236766142,,0.001052330874
GRDC_6731260,25011844,126.63636,172.804541015625,,0.001580723692
GRDC_6731402,25010620,269.61432,425.62974243164064,,0.000312657244335
GRDC_6731570,24013349,52.551365,100.86291773178998,,0.000386677631
GRDC_6742201,22040032,5828.495,5833.387503201844,,3.5847299e-05
GRDC_6742452,22034429,34.72506,52.17916679382324,,0.000361917356
GRDC_6742500,22044154,6207.9297,6711.6865234375,,0.005135269197676
GRDC_6742552,22041716,46.480164,45.10493209838867,,0.000559670864
GRDC_6742600,22022241,64.07589,90.83114624023438,,0.000174827642
GRDC_6742700,22036257,157.93645,190.56672169612006,,0.000410084038
GRDC_6742900,22038230,6703.2417,7465.722145257994,,9.142282e-06
GRDC_6744200,22034462,136.69466,156.23251284085788,,0.000340849252
GRDC_6744500,22024989,98.43367,104.03138174526933,,0.000269041422
GRDC_6830511,25001296,78.8458,227.4815185546875,,0.000617457517
GRDC_6842200,22043018,5903.333,6258.783415965545,,2.8042068e-05
GRDC_6842800,22042996,6260.7124,6369.015002020474,,0.000462135655369
GRDC_6842900,22042982,6322.9067,6696.30583844866,,0.000119430051
GRDC_6854700,24003649,402.49594,792.9814291561352,,0.000858310066
GRDC_6854710,24001905,86.83894,193.29891835088316,,0.000998835412
GRDC_6935020,23020555,112.13275,164.67237854003906,,0.000845980142
GRDC_6935052,23018520,1039.1099,1200.6379541015624,,0.001116626553
GRDC_6935053,23018524,1000.1023,1158.4772077287946,,0.001324560475
GRDC_6935054,23018533,392.0412,487.16590529221753,,0.001231964376
GRDC_6935055,23018582,322.68774,420.32278939180594,,0.002240831544
GRDC_6935145,23020596,91.18205,123.32234984177809,,0.003022568262
GRDC_6935300,23018576,540.9765,640.7816569010416,,0.000223057005
GRDC_6935301,23019636,317.78223,352.7656053815569,,0.001329360551
GRDC_6935302,23019642,276.47025,325.63478088378906,,0.000968268495
GRDC_6935310,23019645,120.782326,153.2940920316256,,0.001325232116
GRDC_6935500,23019679,205.17644,290.2789138793945,,0.001042162376
GRDC_6942100,22022262,56.586914,66.98194885253906,,0.001104790553
GRDC_6948100,21001256,34.772484,38.01557731628418,,0.003030649703
GRDC_6971451,25004650,79.54612,181.47390885786578,,0.000164615299
GRDC_6972200,24018722,55.7051,68.59945509168837,,0.000417083768972
GRDC_6972430,24015944,2506.4426,3710.7366845703127,,1.3171935e-05
GRDC_6974150,24026815,479.43985,589.6057913643973,,5.372614e-06
GRDC_6974350,24026849,157.03777,177.11810862223308,,7.3496079e-05
GRDC_6975110,28017266,752.0964,1181.7445068359375,,6.019446e-05
GRDC_6976450,28019763,312.8781,559.2456787109375,,0.000334600861373
GRDC_6978250,22027429,794.525,1018.2704005885769,,6.2263975e-05
GRDC_6978251,22013424,299.4133,365.6689658531776,,0.000156004072
GRDC_6981800,22030005,295.37796,352.39324951171875,,9.6733726e-05
GRDC_6983350,22038265,523.3572,580.9549011230469,,0.000501452672
GRDC_6983355,22038278,491.10458,555.3969879150391,,5.244985e-05
GRDC_6990700,28061428,582.4109,854.8068944027549,,0.00010536687
USGS_01011000,72039840,38.262356,37.4022102355957,,0.00093656604
USGS_01017000,72041704,52.99925,52.31806106567383,,0.000572735151
USGS_01021500,73000889,22.294449,29.304326057434082,,0.000762447712
USGS_01029500,73000148,38.982937,38.43190574645996,,0.001603942571
USGS_01030000,73000101,130.96507,131.18003934972427,,0.002187431479
USGS_01030500,73000426,51.06596,48.98611965179443,,0.002027339464
USGS_01033000,73000464,14.350212,11.930737336476644,,0.000679868195
USGS_01034000,73000457,47.196415,38.57367955083432,,0.00088187035
USGS_01034500,73000420,268.90115,247.39833450317383,,0.00020555512
USGS_01042500,73000443,59.502747,60.46538644678452,,0.00318189898
USGS_01046500,73000858,103.72731,105.03866348266601,,0.001335350679
USGS_01047150,73000848,127.07475,118.8350443158831,,0.002189847279
USGS_01049000,73000837,21.737871,25.644352912902832,,0.000653822719
USGS_01049265,73001323,221.3372,201.5201548450398,,0.00044950438
USGS_01054000,73001335,52.13916,66.26358318328857,,0.00724567598
USGS_01054500,73000824,84.41886,130.7655792236328,,0.004570195761
USGS_01059000,73001297,147.58578,138.11190436868105,,0.000395619799
USGS_01065000,73001757,14.428842,9.604541301727295,,0.000612982731
USGS_01076500,73001687,25.820606,38.00253868103027,,0.000134330444
USGS_01081500,73002027,68.34815,65.93145058371805,,0.000404247246
USGS_01092000,73002489,133.28143,125.27657757383405,,0.00095923284
USGS_01154500,73001985,225.1059,223.7281479608445,,0.000781341793
USGS_01170500,73002440,354.9967,335.52195957728793,,0.006859350353138
USGS_01183500,73003021,26.02156,27.708118438720703,,0.001258540233
USGS_01199000,73003755,33.74325,33.32184410095215,,0.005991030688
USGS_01200500,73003744,56.516853,57.70016670227051,,0.001334783562
USGS_01205500,73004474,91.14451,80.14506694248745,,0.005864333637
USGS_01315000,73001767,6.22136,5.145775151252747,,0.000781683164
USGS_01321000,73002016,24.699818,23.557711601257324,,0.002887247626
USGS_01325000,73002010,50.637817,38.93870544433594,,0.003622000969
USGS_01327750,73002008,127.38058,110.80680084228516,,0.003089224513
USGS_01331095,73002467,173.09117,156.47754390065262,,0.000109677036
USGS_01335754,73002464,211.73688,220.06751382761988,,0.0
USGS_01347000,73002042,59.175972,53.379943923950194,,0.007753404335332
USGS_01357500,73002496,152.53131,145.02721786499023,,0.002635254786
USGS_01358000,73002462,367.6737,330.7921330378606,,0.000392763545
USGS_01417000,73003180,15.547197,17.388346672058105,,0.006045461673
USGS_01421000,73003716,37.326866,35.994163513183594,,0.001655579599
USGS_01425000,73003167,20.343569,18.358285683851975,,0.004165112984
USGS_01426500,73003761,29.253237,29.5068199634552,,0.001107579832
USGS_01427207,73003705,79.8549,75.37441507975261,,0.00089439684
USGS_01427510,73003691,93.87805,90.24776204427083,,0.000885269495
USGS_01428500,73004445,106.24739,99.57995541890462,,0.001274092365
USGS_01434000,73004431,171.13243,159.73280816329154,,0.001094482554
USGS_01438500,73004425,199.54802,187.82762145996094,,0.000587844296
USGS_01446500,73005089,274.62567,268.6810144495081,,0.001405673562
USGS_01451000,73005147,59.842182,60.72418632507324,,0.002235480831
USGS_01453000,73005138,81.70061,83.20118087377304,,0.000359326957
USGS_01454700,73005137,85.34549,86.05499737079327,,0.00094422096
USGS_01473500,73005707,83.98234,80.47818917494554,,0.00042266691
USGS_01474500,73006192,88.5047,83.70519313812255,,0.000398132369
USGS_01513831,73002979,190.6137,183.81189682904412,,0.000330787378
USGS_01515000,73003725,211.88077,196.21491877237955,,0.000856839042
USGS_01531500,73003707,284.2899,268.84931162241344,,0.000389461838
USGS_01533400,73003687,321.4681,313.621826171875,,0.000564693037
USGS_01536500,73004430,390.7357,392.4884080886841,,0.000502729497
USGS_01540500,73005090,463.84073,433.0736972584444,,4.6814377e-05
USGS_01545500,73004503,131.76825,117.73614597320557,,0.000816722236
USGS_01551500,73004459,244.91231,228.17090715680803,,0.000999840192
USGS_01553500,73005112,301.5119,274.94198722839354,,0.00026816339
USGS_01554000,73005084,788.52875,737.7976067437066,,0.000674865033
USGS_01559000,73005706,26.502096,26.02481768681453,,0.001453759443
USGS_01562000,73005687,20.941525,19.089841329134426,,0.00090045468
USGS_01563200,73005683,25.732533,38.92448043823242,,0.001966726934
USGS_01563500,73005679,60.137283,86.99828338623047,,0.000802456573
USGS_01618000,73006624,130.14467,113.13417905919692,,0.000585047084
USGS_01636500,73006638,59.58803,54.62271107567681,,0.001870118763
USGS_01638500,73006614,205.33394,188.4838673518254,,3.7184547e-05
USGS_01646502,73007014,254.24115,241.6992124474567,,0.002217185366
USGS_01668000,73007428,33.542557,32.11338240100491,,0.001282078786
USGS_02019500,73007845,51.826607,57.78181947980608,,0.000397592156
USGS_02024752,73007839,80.118095,78.28520217895507,,0.000601738556
USGS_02025500,73008235,85.07113,111.59847150530133,,0.000635561208
USGS_02026000,73007834,94.242966,92.13104106761791,,0.00106327507
USGS_02029000,73007826,123.737465,123.14659445626395,,0.00049511959
USGS_02035000,73007819,154.81186,144.48688888549805,,0.000228676244
USGS_02041650,73008265,25.181633,44.405473709106445,,0.001718213311
USGS_02075000,73008659,64.98511,62.44376655246901,,0.002116055546
USGS_02075045,73008656,66.62187,64.81907161589592,,0.000819730911
USGS_02075500,73008644,78.07514,76.12442569732666,,0.000679209861
USGS_02080500,73009104,220.35162,219.97341664632162,,0.002034348812
USGS_02083500,73009678,42.582897,78.21459197998047,,6.5009101e-05
USGS_02084000,73009654,52.940838,60.24966684977213,,1.6636139e-05
USGS_02089500,73010348,61.672997,62.5244522857666,,5.2617947336e-05
USGS_02091814,73010343,88.60872,88.96317151876596,,0.000134775865722
USGS_02096960,73009718,28.60671,27.955579956372578,,0.002376089878
USGS_02098198,73009665,37.47428,39.09808226192699,,0.002155880893
USGS_02102500,73010297,73.92143,73.22883605957031,,4.3958298e-05
USGS_02105500,73010992,107.022156,107.95398585001628,,2.7602864e-05
USGS_02105769,73011897,115.809326,119.96867923078865,,0.000133715625
USGS_02116500,73009684,85.43289,85.06979070390973,,0.000250858218
USGS_02129000,73011014,183.77109,182.20526675520273,,0.000371779728
USGS_02130561,73011001,199.52596,196.85589796496976,,0.002281187544262
USGS_02131000,73011884,218.91096,221.05335721102628,,3.8993852e-05
USGS_02146000,73011063,109.8664,110.56926989555359,,0.000497237111
USGS_02147000,73011052,120.83322,120.91952400207519,,0.000549616814
USGS_02151500,73010429,38.40263,38.80069811203901,,0.001256587835
USGS_02153200,73010423,53.433426,52.70380035199617,,0.000741425507
USGS_02153551,73010421,60.492275,60.70271089341905,,0.002553006164
USGS_02156500,73011023,96.223564,95.80775267989547,,0.000651368894
USGS_02161000,73011911,143.98178,145.81349892451846,,0.00067134264
USGS_02163001,73011043,23.588749,23.883023473951553,,0.001990928511
USGS_02163500,73012008,27.480011,34.73701371086968,,0.001120708024
USGS_02167000,73011970,45.87988,69.81320190429688,,0.000151667457
USGS_02169000,73011940,65.6472,69.01609802246094,,0.00091983648
USGS_02175000,73014399,45.99055,57.79461169242859,,0.000198756846
USGS_02181580,73011241,18.355865,18.156747817993164,,0.013428406662
USGS_02192000,73013285,31.79626,33.28769771869366,,0.001398884909147
USGS_02197000,73014432,209.44281,209.61754516601562,,0.000108776142
USGS_02197320,73014424,221.01016,219.390205078125,,2.7176882e-05
USGS_02197500,73015527,227.61888,229.1655731201172,,0.000142548176
USGS_02198500,73015519,244.44,250.73742797851563,,7.1461363e-05
USGS_02210500,73014481,54.751095,60.15932141817533,,0.00031129992
USGS_02213000,73015582,69.89398,68.84304682413737,,0.000503284621
USGS_02215000,73016532,94.8231,92.87186778675427,,0.000126131394
USGS_02215500,73017511,109.62132,108.41655256310288,,0.000131708342
USGS_02223000,73014357,57.16002,56.863318275002875,,0.000552978721
USGS_02223248,73015456,69.43812,84.10391131314364,,9.0484288e-05
USGS_02223500,73016486,76.38792,73.89021348953247,,0.000269298059
USGS_02224500,73016477,82.916664,82.26971343994141,,0.000203704112272
USGS_02224940,73017479,201.09303,201.35484134449678,,8.5340765e-05
USGS_02225000,73017477,202.39331,212.78728760613336,,0.000132869537
USGS_02226000,73017467,225.50185,228.55059596470423,,0.000240027066
USGS_02236000,73021231,31.291115,25.10849952697754,,0.001022375235867
USGS_02244440,73020936,6.710409,6.056637419594659,,9.8660301e-05
USGS_02246025,73020425,4.839252,4.690144429604213,,0.001368463935207
USGS_02312598,73021526,10.346045,8.47966245504526,,0.000421371071
USGS_02312720,73021520,13.87426,12.109463602304459,,0.0
USGS_02312762,73021519,14.64541,14.174344158172607,,6.6140798888e-05
USGS_02313230,73021516,18.364992,16.40020501613617,,0.000177672379898
USGS_02319800,73020320,96.212364,97.32370077597129,,9.759293e-05
USGS_02320000,73020316,99.40513,99.91030883789062,,2.2754151e-05
USGS_02320500,73020911,105.98639,107.54584248860677,,4.6859418e-05
USGS_02323000,73020907,131.32996,133.09664481026786,,0.000181144162459
USGS_02323500,73020901,136.13403,138.2335784346969,,0.000157306721632
USGS_02323592,73021227,141.85585,142.57012600368924,,2.8136356e-05
USGS_02330000,73020398,27.957407,27.536333377544697,,0.000758154715
USGS_02334430,73012026,73.4296,71.18596496582032,,0.007215960746
USGS_02335000,73012012,79.301796,79.93989372253418,,0.000862695297151
USGS_02335450,73011904,82.40524,79.46897994147406,,0.000531126666
USGS_02335815,73013154,88.58915,86.03744519141412,,0.001102725256
USGS_02336000,73013149,91.94604,90.6755540267281,,5.9196138e-05
USGS_02336490,73013147,98.17149,97.90194606781006,,0.000697478275
USGS_02337170,73013128,119.85228,117.25566984477796,,0.00179106793531
USGS_02338000,73014352,133.92923,131.55654343314794,,5.0863643e-05
USGS_02338500,73014332,141.53285,139.25904348622197,,0.000463779174
USGS_02339500,73015486,169.24667,164.0828742980957,,0.000724733597
USGS_02341500,73016498,192.55449,189.29325177592617,,0.000402231615
USGS_02343801,73018470,261.4678,261.1552378336589,,0.000177120392
USGS_02344872,73014512,24.77789,35.833927154541016,,0.00060534385
USGS_02346180,73015607,33.802383,34.1521315574646,,0.00311302056
USGS_02347500,73015599,45.27433,46.25381058913011,,0.000289809344
USGS_02349605,73016589,68.59799,69.1379897746634,,0.000419772346457
USGS_02350512,73017547,80.60507,80.07055979189666,,0.000185215474
USGS_02352500,73017542,102.17709,100.62870407104492,,0.00048910344
USGS_02353000,73018495,112.01088,109.43806173033633,,0.000152214312
USGS_02355662,73018491,127.430954,125.75927449544271,,8.7810912e-05
USGS_02356000,73019436,136.31174,139.81033465736792,,0.000310524841
USGS_02358700,73020268,431.30295,443.08001986416906,,0.0
USGS_02358754,73020261,437.12494,439.91422874049135,,1.3668861e-05
USGS_02359051,73020341,29.990685,32.04110321044922,,7.693022e-06
USGS_02359170,73020887,478.48975,483.49925282796227,,2.8867515e-05
USGS_02365200,73019421,87.80767,86.99369401198167,,0.000233447252
USGS_02365500,73019417,96.671265,95.57757800558339,,0.000235551868
USGS_02366500,73020305,125.09796,126.2622829618908,,7.333206e-06
USGS_02372422,73018593,31.517092,41.89493827819824,,0.001296203901
USGS_02404400,73013218,15.315812,17.105418069022043,,0.000356288166
USGS_02407000,73014311,285.75812,264.90369873046876,,2.1996095e-05
USGS_02411000,73015437,327.04022,312.40970435509314,,0.003202885033
USGS_02414500,73014381,56.77927,54.37841340769892,,0.002934918169689
USGS_02414715,73015504,65.392365,66.75724987867402,,0.000686381469
USGS_02418500,73016511,102.649506,100.29059516059027,,0.000521204821
USGS_02419890,73016501,126.43386,119.80421210979593,,0.000109668847
USGS_02420000,73016469,462.39725,427.6306610107422,,2.1355443e-05
USGS_02444160,73014334,143.0529,114.16746724446615,,0.000707929199
USGS_02447025,73015485,177.51254,164.8124483548678,,0.000220217748
USGS_02462500,73014296,141.86336,135.42137562144887,,0.001563845842
USGS_02462951,73014292,148.98108,141.77168632956113,,0.00208814995
USGS_02465000,73014288,164.21992,153.27042919656506,,0.000227798428
USGS_02466030,73015426,187.1327,180.5432412283761,,0.000138529051
USGS_02467000,73015418,401.54974,347.56422996520996,,0.00010651652
USGS_02469761,73017445,459.7662,421.56539564866284,,0.000409224238137
USGS_02474560,73018519,61.93672,68.38041463712366,,0.000179886263
USGS_02475000,73018509,85.540985,80.36384993333083,,7.6230951e-05
USGS_02479000,73019408,158.46167,152.54996185302736,,9.0231419e-05
USGS_02479310,73020272,216.87846,213.15325851440429,,2.2202251e-05
USGS_02486000,74069900,49.10131,47.84882589486929,,0.000509829795149
USGS_02489000,74070819,116.34128,104.18718512852986,,0.000269303524
USGS_02489500,74071200,148.00323,132.01663208007812,,0.000360356644
USGS_03011020,74024613,59.795822,54.5289754000577,,0.000251289806
USGS_03012550,74026827,84.70472,74.52450561523438,,0.002158752299
USGS_03015310,74026825,123.17029,106.77929735183716,,0.000650380132
USGS_03016000,74026819,142.39069,124.73039105063991,,0.001033779358
USGS_03025500,74029172,233.65207,197.51316496383313,,0.000369876783
USGS_03031500,74029158,303.44833,260.92833746047245,,0.0010658074
USGS_03036500,74031446,364.22815,305.497795952691,,9.3590203e-05
USGS_03044000,74034460,76.10553,67.77577590942383,,0.000939140475
USGS_03048500,74031593,92.43929,81.47047271728516,,0.000539409985
USGS_03049500,74031435,488.1167,405.5782632266774,,0.000151988689
USGS_03054500,74039837,40.30807,35.67090072631836,,0.000813209204
USGS_03056000,74039816,49.94506,42.94794581486629,,0.00358197176
USGS_03057000,74039807,55.74189,47.550296089865945,,0.000186474604
USGS_03072500,74037056,174.10907,138.38065113740808,,0.004524198235931
USGS_03072655,74037055,177.4018,141.6117904663086,,0.00011662977
USGS_03075070,74034253,197.72491,152.10650422838,,0.000105632981
USGS_03082500,74034632,63.041275,54.14812362194061,,0.002315337217
USGS_03083500,74034557,75.95485,65.26416195140166,,0.000191443046
USGS_03085000,74034239,285.33966,214.85210969713,,0.000146726686
USGS_03107500,74031625,86.654076,71.25000044356945,,0.000852711377
USGS_03140500,74034374,86.91416,67.49639892578125,,0.000304674025
USGS_03144500,74034323,106.82902,81.28145518201462,,7.5879053e-05
USGS_03146500,74034318,10.895058,13.065061887105307,,0.000848277177
USGS_03147500,74037023,14.533063,11.834442853927612,,0.0015216463
USGS_03150000,74036998,133.76247,101.1771615518106,,0.000253758689
USGS_03165500,74053409,69.93376,68.94651863791726,,0.002998454728
USGS_03168000,74053401,99.45284,93.13035821914673,,8.6306918e-05
USGS_03171000,74050729,114.084435,108.11083820887974,,0.000318244266
USGS_03176500,74050719,138.28726,130.3537993797889,,0.00120123161
USGS_03184500,74048128,208.06442,190.8591079711914,,0.001951676848787
USGS_03185400,74048121,226.31354,200.93496104649134,,0.001690110131
USGS_03192000,74045335,60.184753,55.07341717135522,,0.001016378567
USGS_03198000,74045247,385.29083,309.51492648654516,,0.000244125041
USGS_03221000,74034566,11.678407,11.894265492757162,,0.002696140449
USGS_03227500,74037142,21.654987,18.242976824442547,,0.001194595077
USGS_03263000,74037088,18.071709,14.314215387616839,,0.000466026361
USGS_03270500,74037072,40.266914,30.85845184326172,,9.3419846e-05
USGS_03271500,74037059,43.453262,34.76174949197208,,0.000701559973
USGS_03316500,74050736,132.54486,103.44159507751465,,3.7182595e-05
USGS_03320000,74048160,154.76848,113.76634909182178,,1.3946376e-05
USGS_03322900,74031788,7.385051,9.695398330688477,,0.000174048695
USGS_03323500,74031726,12.200693,29.002873420715332,,0.001036819585
USGS_03324300,74031833,8.231613,12.968280951182047,,0.000648491012
USGS_03324500,74031754,10.825739,9.78163735071818,,0.002339902938
USGS_03326500,74031509,13.04039,12.128680070241293,,0.000489850371
USGS_03329000,74031499,71.98956,57.90280246734619,,0.000355132522
USGS_03333000,74031546,36.70643,32.94774798343056,,0.000736025315
USGS_03335500,74034151,138.78937,98.09477615356445,,4.9142732e-05
USGS_03336000,74034129,157.05824,118.80436157598729,,0.000154317143
USGS_03340500,74036915,211.4429,166.5484390258789,,2.4079806e-05
USGS_03341500,74039673,238.25317,175.77757956764916,,0.000124269132
USGS_03342000,74039657,256.57425,183.67113164953284,,0.000184963793
USGS_03343000,74042382,269.60153,214.5500831604004,,0.0
USGS_03351000,74037490,22.575787,19.5683331489563,,0.000204380134
USGS_03374000,74042394,207.7862,155.27229725230825,,0.000185786199
USGS_03422500,74058956,63.384575,104.44200897216797,,0.003024431335
USGS_03425000,74055993,315.72794,261.3437060975192,,0.000852915491403
USGS_034315005,74055975,378.20404,288.07866719563805,,0.00021947507
USGS_03435000,74055967,403.75708,331.8283630371094,,0.000136205066
USGS_03451500,74058896,52.45381,50.69623947143555,,0.001183305224
USGS_03453500,74058872,64.9297,61.89500384860568,,0.002598671067
USGS_03455000,74058799,86.15245,81.43076088314965,,0.001406108363
USGS_03470500,74058652,208.96176,196.69523075648718,,0.000129193515
USGS_03495500,74058646,114.60783,107.37575114857067,,0.000246224687
USGS_03503000,74061488,33.785942,33.302556925806506,,0.002665232627
USGS_03510577,74061850,27.453138,31.970712661743164,,0.002235160099
USGS_03518300,74058716,142.73615,136.40934030633224,,0.002392413731
USGS_03533000,74056112,87.52834,80.30809204101563,,0.006655752451
USGS_03566000,74061306,127.9708,119.2387169547703,,0.000296997966
USGS_03584500,74063737,57.501854,118.1628281729562,,0.000245418087
USGS_03604400,74058875,18.049438,37.77649641036987,,0.00040978862
USGS_04024000,72041736,48.677185,66.129048196893,,0.002322643544
USGS_04040000,72042015,28.623178,39.726925659179685,,0.000689867958
USGS_04059000,72046111,20.32536,20.712994543711343,,0.001828422059
USGS_04062000,72046217,11.688241,11.148777961730957,,0.001984003097
USGS_04062011,72046206,19.20837,17.93470573425293,,0.002253572087
USGS_04063000,72045923,34.158134,25.385955333709717,,0.00057077619
USGS_04065106,72047915,47.77261,54.28762626647949,,0.002277704721
USGS_04065722,72047914,55.545547,61.65673419407436,,0.000824335195
USGS_04066003,72047912,59.116283,68.75895482843572,,0.00088641791392
USGS_04066030,72047911,60.183353,69.86003145490373,,0.001044165663
USGS_04066800,72049480,68.30503,74.28429946899413,,0.000216034108
USGS_04067500,72049478,71.9698,83.06337768554687,,0.000310832355
USGS_04069416,72049678,19.896204,21.352651563184015,,0.000324906146
USGS_04071000,72050849,11.730967,12.933288931846619,,0.000505787738
USGS_04073500,72053762,16.535446,34.389596121651785,,0.000338643071445
USGS_04084445,72052261,84.96649,101.03889608383179,,0.001380387739
USGS_04084500,72052253,85.44204,100.391047709697,,0.000975192696
USGS_04097500,72058457,29.872625,26.565120697021484,,0.000689349119
USGS_04101000,72058432,75.39269,115.55072736740112,,0.00121579052
USGS_04101500,72058420,84.38957,74.10658809116909,,0.000430463765
USGS_04113000,72056950,15.038507,12.773130416870117,,0.000280757619
USGS_04114000,72056947,16.866283,16.347715377807617,,0.000477656335
USGS_04116000,72056013,36.841084,36.267041015625,,0.000167032657
USGS_04124200,72052394,26.533922,23.403208679623074,,0.00231758914
USGS_04125550,72052391,36.45424,32.19337307965314,,0.001467306607
USGS_04136500,72050909,31.437067,34.83782196044922,,0.001801745892
USGS_04137005,72052288,35.26742,33.864489146641326,,0.00262503592
USGS_04156000,72054964,35.818535,35.08170231905851,,0.000214369609
USGS_04191500,72059013,28.65788,23.856780215007504,,0.000189321196
USGS_04192500,72058970,73.18753,58.05414932424372,,0.00020406805
USGS_04195820,72059037,6.295006,11.371203994750976,,0.001050288864
USGS_04237500,72056082,82.12839,73.29751348495483,,0.000154062412
USGS_04246500,72056041,56.728996,49.33318614959717,,7.3348917e-05
USGS_04266500,72052517,28.2385,25.62457119094001,,0.001547061116
USGS_04267500,72052462,38.529144,41.752431869506836,,0.005452388562
USGS_04268000,72050986,45.37091,54.35304489135742,,0.000869123985
USGS_05242300,74007427,74.58594,97.72268104553223,,0.00042639093
USGS_05247500,74007417,25.278057,33.259788513183594,,0.001363783362
USGS_05267000,74009250,108.31692,135.89693242853338,,0.001621029484
USGS_05270700,74011603,121.005325,155.9164276123047,,0.000989088318
USGS_05330920,74013950,96.34976,136.44245529174805,,0.001411722777725
USGS_05333500,74007551,27.594662,26.262027870525014,,0.000649349876
USGS_05369000,74013999,19.009981,16.388890027999878,,0.004560468575
USGS_05369500,74013993,134.7802,153.74010124206544,,0.000328024222
USGS_05395000,74011870,49.467644,52.66141363631847,,0.00057363005
USGS_05398000,74014251,68.893425,76.56526924582089,,0.000728112405
USGS_05404000,74018340,125.50856,142.87506318703677,,0.00035097691
USGS_05427085,74022557,29.10754,31.117957728249685,,0.000487974293579
USGS_05427570,74022544,33.533176,35.3426381891424,,0.001442019440787
USGS_05437500,74024542,84.76587,89.26600159990026,,0.001542196889953
USGS_05440700,74024532,107.65282,110.65269763653095,,2.2990885e-05
USGS_05443500,74026748,119.50786,116.53275844029018,,0.000376225565
USGS_05446500,74026740,131.9909,128.76249620991368,,0.000105052683
USGS_05453520,74026883,37.939304,40.964465379714966,,0.000450943604
USGS_05454500,74026878,40.19574,45.226171875,,0.00035216017
USGS_05455700,74028987,54.41501,57.30989456176758,,0.000375199219
USGS_05464500,74026780,82.205574,88.29225667317708,,0.000485039778
USGS_05465000,74029131,102.07124,111.23311545632102,,0.000359744323
USGS_05465500,74028978,163.69472,169.16849294809194,,0.000270026348
USGS_05476750,74022620,12.9572525,13.48672072092692,,0.000819163582
USGS_05480500,74022597,26.422022,29.8819244172838,,0.0
USGS_05481300,74024591,36.711468,41.38063452584403,,0.000331574002
USGS_05481650,74026796,39.947643,47.486760506263145,,0.000203191661
USGS_05482000,74026793,43.6423,47.55406212806702,,0.000441321557
USGS_05484900,74026966,25.807234,31.930924034118654,,0.000524690196
USGS_05485500,74026791,70.55631,66.28483327229817,,0.000361961923
USGS_05488110,74029052,96.83015,109.632684458857,,0.000952914296
USGS_05488500,74029051,98.72026,106.89903831481934,,0.000192225617
USGS_05489500,74031422,109.86384,127.2264683372096,,0.000240428406
USGS_05490500,74031405,117.65474,160.31002553304037,,0.000366937963
